transaction_id,client_id,produit_id,agence_id,date_transaction,montant,devise,taux_change_eur,type_operation,statut,solde_avant,is_anomalie,score_credit_client,segment_id,segment_client,produit,categorie,agence
TXN001288,CLI0084,18,1,2024-08-20 16:31:00,205.33,GBP,0.86,Credit,Complete,4640.29,false,684.0,3,Standard,Credit Immobilier,Paiement CB,Marseille-Vieux-Port
TXN001492,CLI0093,38,1,2024-11-19 16:35:00,-2576.54,EUR,1.0,Debit,En attente,46765.18,false,786.0,1,Premium,Credit Immobilier,Depot especes,Marseille-Vieux-Port
TXN001982,CLI0047,36,3,2024-04-10 05:48:00,-7086.8,USD,1.08,Debit,Complete,9516.28,true,397.0,2,Risque,Credit Immobilier,Virement international,Lyon-Part-Dieu
TXN000887,CLI0005,33,4,2023-08-06 04:53:00,-2902.22,CHF,0.97,Debit,Complete,911.99,false,694.0,3,Standard,Compte Courant,Virement,Lille-Grand-Place
TXN000838,CLI0139,59,1,2022-01-23 09:12:00,1677.49,EUR,1.0,Credit,Complete,4343.46,false,674.0,3,Standard,Compte Courant,Prelevement,Marseille-Vieux-Port
TXN001799,CLI0074,35,8,2023-12-05 06:25:00,-2212.57,EUR,1.0,Debit,Rejete,14719.07,false,633.0,3,Standard,Livret A,Interets,Nantes-Commerce
TXN000939,CLI0144,60,7,2024-06-17 13:40:00,-1159.55,GBP,0.86,Debit,Complete,25910.62,true,361.0,2,Risque,Livret A,Depot especes,Paris-Centre
TXN000007,CLI0076,47,3,2023-09-12 00:45:00,-276.38,EUR,1.0,Debit,Complete,34901.13,true,326.0,2,Risque,Compte Courant,Retrait DAB,Lyon-Part-Dieu
TXN001268,CLI0031,10,2,2023-10-06 03:29:00,-1812.8,CHF,0.97,Debit,Complete,21483.34,false,559.0,2,Risque,PEA,Remboursement credit,Bordeaux-Meriadeck
TXN001390,CLI0031,29,2,2024-07-10 06:05:00,-183.59,EUR,1.0,Debit,Complete,12590.8,false,559.0,2,Risque,Livret A,Paiement CB,Bordeaux-Meriadeck
TXN000249,CLI0016,21,2,2022-07-18 02:42:00,-1064.18,USD,1.08,Debit,Complete,42055.78,false,716.0,3,Standard,Credit Consommation,Depot especes,Bordeaux-Meriadeck
TXN001754,CLI0118,44,4,2022-02-03 02:29:00,2167.21,CHF,0.97,Credit,Complete,44065.89,false,641.0,3,Standard,Credit Immobilier,Prelevement,Lille-Grand-Place
TXN001977,CLI0148,57,4,2023-04-26 05:37:00,302.99,MAD,10.85,Credit,Complete,43643.09,false,713.0,3,Standard,PEA,Retrait DAB,Lille-Grand-Place
TXN000127,CLI0046,41,2,2024-03-24 15:11:03,2813.0,MAD,10.85,Credit,Complete,562.43,false,841.0,1,Premium,Assurance Vie,Virement,Bordeaux-Meriadeck
TXN001398,CLI0137,57,1,2024-05-20 05:39:00,-421.61,MAD,10.85,Debit,Complete,10785.94,false,725.0,1,Premium,PEA,Retrait DAB,Marseille-Vieux-Port
TXN000209,CLI0017,23,2,2023-05-04 01:15:00,-61.38,USD,1.08,Debit,Complete,2845.93,false,649.0,3,Standard,Credit Auto,Paiement CB,Bordeaux-Meriadeck
TXN000432,CLI0030,5,3,2022-06-24 16:45:00,1183.06,EUR,1.0,Credit,Complete,19092.29,true,391.0,2,Risque,Credit Immobilier,Interets,Lyon-Part-Dieu
TXN001149,CLI0128,58,1,2023-02-19 08:54:00,-2136.82,USD,1.08,Debit,En attente,37763.07,false,683.0,3,Standard,Credit Auto,Depot especes,Marseille-Vieux-Port
TXN000138,CLI0016,22,2,2024-08-24 01:18:00,1256.16,MAD,10.85,Credit,Complete,44577.55,false,716.0,3,Standard,Compte Epargne,Prelevement,Bordeaux-Meriadeck
TXN000254,CLI0146,22,5,2022-07-26 09:55:00,-1630.12,CHF,0.97,Debit,Complete,32773.9,false,583.0,3,Standard,Compte Epargne,Prelevement,Toulouse-Capitole
TXN000168,CLI0063,60,7,2022-12-14 04:17:00,-938.34,USD,1.08,Debit,Complete,13870.5,true,426.0,2,Risque,Livret A,Depot especes,Paris-Centre
TXN001197,CLI0077,6,7,2023-03-21 10:35:00,2675.28,EUR,1.0,Credit,Complete,22204.72,true,322.0,2,Risque,Compte Epargne,Remboursement credit,Paris-Centre
TXN000599,CLI0068,36,3,2022-12-04 10:47:00,7957.61,EUR,1.0,Credit,Complete,46150.35,true,605.0,3,Standard,Credit Immobilier,Virement international,Lyon-Part-Dieu
TXN000810,CLI0011,21,2,2023-07-23 04:17:00,-2626.48,CHF,0.97,Debit,Rejete,10577.62,false,672.0,3,Standard,Credit Consommation,Depot especes,Bordeaux-Meriadeck
TXN000705,CLI0034,28,2,2022-05-21 12:57:00,-2603.81,EUR,1.0,Debit,Complete,40913.02,false,457.0,2,Risque,Credit Consommation,Remboursement credit,Bordeaux-Meriadeck
TXN000561,CLI0088,20,2,2022-03-06 13:56:00,-2749.07,MAD,10.85,Debit,Complete,22183.55,false,413.0,3,Standard,PEA,Virement,Bordeaux-Meriadeck
TXN000832,CLI0041,16,2,2022-10-17 02:15:00,277.34,EUR,1.0,Credit,Complete,9202.98,false,643.0,3,Standard,Compte Epargne,Virement,Bordeaux-Meriadeck
TXN001157,CLI0064,21,4,2024-11-05 22:30:00,-1629.31,EUR,1.0,Debit,Complete,35906.47,false,800.0,1,Premium,Credit Consommation,Depot especes,Lille-Grand-Place
TXN000971,CLI0105,38,6,2023-08-11 10:20:00,-397.99,EUR,1.0,Debit,Complete,31668.23,false,634.0,3,Standard,Credit Immobilier,Depot especes,Nice-Massena
TXN000079,CLI0098,43,2,2023-02-13 19:08:00,-2625.36,MAD,10.85,Debit,Complete,27771.58,false,580.0,3,Standard,Credit Auto,Remboursement credit,Bordeaux-Meriadeck
TXN001380,CLI0016,56,2,2023-02-22 13:07:00,-2649.85,EUR,1.0,Debit,Complete,38475.77,false,716.0,3,Standard,Assurance Vie,Interets,Bordeaux-Meriadeck
TXN001822,CLI0122,21,8,2022-05-20 11:50:00,-563.56,GBP,0.86,Debit,Complete,41377.78,false,824.0,1,Premium,Credit Consommation,Depot especes,Nantes-Commerce
TXN000413,CLI0029,27,7,2023-10-06 03:29:00,-375.21,EUR,1.0,Debit,Complete,31189.8,false,696.0,3,Standard,Assurance Vie,Paiement CB,Paris-Centre
TXN000154,CLI0126,55,2,2022-05-01 16:02:00,-2525.25,CHF,0.97,Debit,Complete,20678.37,false,514.0,2,Risque,Compte Courant,Depot especes,Bordeaux-Meriadeck
TXN000911,CLI0085,10,5,2023-07-20 09:12:00,-171.24,EUR,1.0,Debit,Complete,6235.77,true,390.0,2,Risque,PEA,Remboursement credit,Toulouse-Capitole
TXN000992,CLI0109,17,3,2022-04-22 08:31:00,-2198.15,EUR,1.0,Debit,Complete,20549.6,false,701.0,3,Standard,Compte Courant,Remboursement credit,Lyon-Part-Dieu
TXN001317,CLI0106,28,8,2024-02-05 00:20:00,1487.3,EUR,1.0,Credit,Complete,31958.84,false,652.0,3,Standard,Credit Consommation,Remboursement credit,Nantes-Commerce
TXN001543,CLI0122,20,8,2023-06-29 12:26:00,-1305.41,EUR,1.0,Debit,Complete,1344.18,false,824.0,1,Premium,PEA,Virement,Nantes-Commerce
TXN000153,CLI0087,61,5,2024-09-27 23:41:00,-375.01,USD,1.08,Debit,Complete,36043.65,false,607.0,3,Standard,PEA,Paiement CB,Toulouse-Capitole
TXN000802,CLI0126,36,2,2022-08-17 03:42:00,306.56,EUR,1.0,Credit,Complete,37090.48,false,514.0,2,Risque,Credit Immobilier,Virement international,Bordeaux-Meriadeck
TXN000793,CLI0029,31,7,2022-10-01 12:26:00,-200000.0,EUR,1.0,Credit,Complete,47423.95,true,696.0,3,Standard,Credit Immobilier,Retrait DAB,Paris-Centre
TXN001257,CLI0073,32,1,2023-07-02 00:42:00,852.29,EUR,1.0,Credit,Complete,40536.66,false,645.0,1,Premium,Credit Consommation,Interets,Marseille-Vieux-Port
TXN000337,CLI0106,33,8,2022-09-19 18:37:00,525.33,EUR,1.0,Credit,En attente,7428.57,false,652.0,3,Standard,Compte Courant,Virement,Nantes-Commerce
TXN000562,CLI0010,16,3,2023-09-13 22:10:00,0.0,EUR,1.0,Debit,Complete,5558.16,false,816.0,1,Premium,Compte Epargne,Virement,Lyon-Part-Dieu
TXN000351,CLI0093,11,1,2022-11-19 02:17:00,-394.24,USD,1.08,Debit,Complete,10095.49,false,786.0,1,Premium,Compte Epargne,Retrait DAB,Marseille-Vieux-Port
TXN000169,CLI0077,32,7,2024-01-10 08:15:00,-2176.65,USD,1.08,Debit,Complete,6860.93,true,322.0,2,Risque,Credit Consommation,Interets,Paris-Centre
TXN000220,CLI0096,53,3,2022-06-23 18:06:00,1541.01,MAD,10.85,Credit,Complete,28434.25,false,710.0,3,Standard,Compte Epargne,Interets,Lyon-Part-Dieu
TXN001385,CLI0001,55,4,2023-11-02 22:49:00,1683.92,MAD,10.85,Credit,Complete,9449.86,false,586.0,3,Standard,Compte Courant,Depot especes,Lille-Grand-Place
TXN000669,CLI0014,15,1,2024-04-13 08:07:00,-5505.35,EUR,1.0,Debit,Complete,2268.89,true,673.0,3,Standard,PEA,Virement international,Marseille-Vieux-Port
TXN000631,CLI0108,57,7,2024-05-28 13:58:00,-216.47,EUR,1.0,Debit,En attente,22184.68,true,375.0,2,Risque,PEA,Retrait DAB,Paris-Centre
TXN001422,CLI0081,37,5,2023-03-31 04:51:00,-351.42,EUR,1.0,Debit,Complete,36090.46,false,645.0,3,Standard,Credit Auto,Prelevement,Toulouse-Capitole
TXN001924,CLI0067,7,7,2022-02-10 12:51:00,1355.33,USD,1.08,Credit,Complete,34535.67,true,337.0,2,Risque,Livret A,Remboursement credit,Paris-Centre
TXN001217,CLI0148,2,4,2022-06-05 06:11:00,427.34,USD,1.08,Credit,Complete,31801.32,false,713.0,3,Standard,Credit Consommation,Retrait DAB,Lille-Grand-Place
TXN001805,CLI0055,20,2,2024-03-10 21:25:00,350.38,USD,1.08,Credit,Complete,962.64,false,703.0,3,Standard,PEA,Virement,Bordeaux-Meriadeck
TXN000997,CLI0059,51,7,2022-09-11 12:41:00,212.36,EUR,1.0,Credit,Complete,3918.7,false,594.0,3,Standard,Assurance Vie,Retrait DAB,Paris-Centre
TXN001984,CLI0003,49,3,2024-05-05 12:10:00,-2502.85,EUR,1.0,Debit,Complete,112.31,false,587.0,3,Standard,Credit Immobilier,Virement,Lyon-Part-Dieu
TXN000308,CLI0095,31,8,2023-02-01 09:28:00,105.16,USD,1.08,Credit,Rejete,36780.47,false,668.0,3,Standard,Credit Immobilier,Retrait DAB,Nantes-Commerce
TXN001365,CLI0015,27,3,2022-10-08 22:16:00,411.53,USD,1.08,Credit,Complete,20660.29,false,648.0,3,Standard,Assurance Vie,Paiement CB,Lyon-Part-Dieu
TXN000070,CLI0119,33,2,2023-01-21 10:38:00,-1453.11,EUR,1.0,Debit,Complete,40567.24,false,793.0,1,Premium,Compte Courant,Virement,Bordeaux-Meriadeck
TXN001106,CLI0049,44,3,2024-06-01 08:29:00,1381.3,USD,1.08,Credit,Complete,3743.99,false,593.0,3,Standard,Credit Immobilier,Prelevement,Lyon-Part-Dieu
TXN000408,CLI0147,49,6,2023-06-22 02:25:00,1530.38,EUR,1.0,Credit,Complete,24098.03,false,812.0,1,Premium,Credit Immobilier,Virement,Nice-Massena
TXN000520,CLI0054,57,2,2023-07-02 16:43:00,-223.01,EUR,1.0,Debit,Complete,24362.72,true,347.0,3,Standard,PEA,Retrait DAB,Bordeaux-Meriadeck
TXN001213,CLI0040,45,6,2022-06-04 00:46:00,26.45,USD,1.08,Credit,Complete,31343.71,false,491.0,2,Risque,Livret A,Retrait DAB,Nice-Massena
TXN000033,CLI0074,34,8,2023-12-09 18:19:00,-1934.87,EUR,1.0,Debit,Complete,15175.87,false,633.0,3,Standard,Assurance Vie,Depot especes,Nantes-Commerce
TXN000391,CLI0139,15,1,2024-11-02 12:46:00,-1647.17,EUR,1.0,Debit,Complete,12015.45,false,674.0,3,Standard,PEA,Virement international,Marseille-Vieux-Port
TXN001613,CLI0115,15,5,2023-07-05 19:30:00,527.27,EUR,1.0,Credit,Complete,38034.42,false,709.0,3,Standard,PEA,Virement international,Toulouse-Capitole
TXN001748,CLI0144,18,7,2023-11-24 05:28:03,380.77,EUR,1.0,Credit,Complete,6760.48,true,361.0,2,Risque,Credit Immobilier,Paiement CB,Paris-Centre
TXN001565,CLI0006,13,5,2022-06-01 06:53:00,383.19,EUR,1.0,Credit,Complete,37799.0,false,620.0,3,Standard,Credit Consommation,Prelevement,Toulouse-Capitole
TXN000983,CLI0030,24,3,2023-04-01 23:04:00,-2751.5,GBP,0.86,Debit,Complete,36802.54,true,391.0,2,Risque,Assurance Vie,Virement international,Lyon-Part-Dieu
TXN001938,CLI0099,16,8,2022-12-20 10:16:00,-88888.0,EUR,1.0,Debit,Rejete,44685.8,true,664.0,3,Standard,Compte Epargne,Virement,Nantes-Commerce
TXN001421,CLI0016,15,2,2022-04-28 09:15:00,-1796.19,EUR,1.0,Debit,Complete,26358.01,false,716.0,3,Standard,PEA,Virement international,Bordeaux-Meriadeck
TXN000175,CLI0093,59,1,2023-05-24 21:42:00,1097.28,EUR,1.0,Credit,Complete,32287.06,false,786.0,1,Premium,Compte Courant,Prelevement,Marseille-Vieux-Port
TXN001487,CLI0043,20,2,2023-11-15 18:15:00,-843.94,EUR,1.0,Debit,Complete,15448.27,false,735.0,1,Premium,PEA,Virement,Bordeaux-Meriadeck
TXN001889,CLI0062,27,5,2022-03-03 14:20:00,200.03,EUR,1.0,Credit,Complete,44539.48,false,640.0,3,Standard,Assurance Vie,Paiement CB,Toulouse-Capitole
TXN000505,CLI0139,19,1,2023-10-06 03:29:00,112.99,EUR,1.0,Credit,Complete,8072.0,false,674.0,3,Standard,Credit Auto,Retrait DAB,Marseille-Vieux-Port
TXN001466,CLI0113,31,3,2023-04-20 17:15:00,440.79,USD,1.08,Credit,Complete,49796.16,false,643.0,3,Standard,Credit Immobilier,Retrait DAB,Lyon-Part-Dieu
TXN000172,CLI0101,12,1,2023-02-14 18:34:00,1603.43,EUR,1.0,Credit,Rejete,23134.95,false,655.0,3,Standard,Compte Courant,Virement international,Marseille-Vieux-Port
TXN001408,CLI0129,33,7,2024-08-18 01:32:00,-1332.34,EUR,1.0,Debit,Complete,13138.14,false,573.0,2,Risque,Compte Courant,Virement,Paris-Centre
TXN001687,CLI0086,51,5,2023-05-07 13:23:00,290.87,EUR,1.0,Credit,Complete,46566.55,false,805.0,1,Premium,Assurance Vie,Retrait DAB,Toulouse-Capitole
TXN000503,CLI0122,55,8,2023-07-09 16:28:00,1265.49,EUR,1.0,Credit,Complete,35888.22,false,824.0,1,Premium,Compte Courant,Depot especes,Nantes-Commerce
TXN000665,CLI0050,3,3,2023-09-13 22:14:00,-741.06,GBP,0.86,Debit,Complete,24692.61,false,666.0,3,Standard,PEA,Prelevement,Lyon-Part-Dieu
TXN001711,CLI0145,1,3,2023-01-13 05:46:00,-2877.15,USD,1.08,Debit,Complete,44432.55,false,674.0,3,Standard,Compte Epargne,Depot especes,Lyon-Part-Dieu
TXN001574,CLI0081,62,5,2022-10-04 23:38:00,-2054.59,EUR,1.0,Debit,Rejete,12395.19,false,645.0,3,Standard,Credit Auto,Virement,Toulouse-Capitole
TXN000859,CLI0049,28,3,2022-12-07 19:24:00,-687.6,USD,1.08,Debit,Rejete,28884.14,false,593.0,3,Standard,Credit Consommation,Remboursement credit,Lyon-Part-Dieu
TXN000990,CLI0030,63,3,2022-09-20 15:53:03,-6476.83,USD,1.08,Debit,Complete,1545.23,true,391.0,2,Risque,Compte Epargne,Virement international,Lyon-Part-Dieu
TXN000402,CLI0147,21,6,2024-07-31 11:09:00,-458.3,EUR,1.0,Debit,Complete,40572.6,false,812.0,1,Premium,Credit Consommation,Depot especes,Nice-Massena
TXN000496,CLI0011,28,2,2024-12-07 14:43:00,-2617.09,EUR,1.0,Debit,En attente,1940.2,false,672.0,3,Standard,Credit Consommation,Remboursement credit,Bordeaux-Meriadeck
TXN000054,CLI0122,44,8,2022-06-24 02:27:00,334.87,EUR,1.0,Credit,Complete,29364.61,false,824.0,1,Premium,Credit Immobilier,Prelevement,Nantes-Commerce
TXN000164,CLI0070,53,8,2023-12-30 17:24:00,99999.99,EUR,1.0,Credit,Complete,30968.93,true,645.0,2,Risque,Compte Epargne,Interets,Nantes-Commerce
TXN000713,CLI0035,9,3,2024-08-08 15:29:00,-732.25,USD,1.08,Debit,Complete,21942.41,false,600.0,3,Standard,Credit Consommation,Virement international,Lyon-Part-Dieu
TXN000479,CLI0113,55,3,2023-12-08 01:41:00,829.97,EUR,1.0,Credit,Complete,19997.37,false,643.0,3,Standard,Compte Courant,Depot especes,Lyon-Part-Dieu
TXN000094,CLI0015,59,3,2024-04-11 11:32:00,2413.23,USD,1.08,Credit,Complete,30417.89,false,648.0,3,Standard,Compte Courant,Prelevement,Lyon-Part-Dieu
TXN000260,CLI0119,43,2,2022-09-11 21:01:00,-763.72,EUR,1.0,Debit,Complete,43536.99,false,793.0,1,Premium,Credit Auto,Remboursement credit,Bordeaux-Meriadeck
TXN000915,CLI0129,60,7,2023-07-09 04:46:00,630.35,MAD,10.85,Credit,Complete,1703.62,false,573.0,2,Risque,Livret A,Depot especes,Paris-Centre
TXN001272,CLI0116,47,2,2022-07-14 00:43:00,81.62,EUR,1.0,Credit,En attente,22277.06,false,620.0,3,Standard,Compte Courant,Retrait DAB,Bordeaux-Meriadeck
TXN000106,CLI0107,16,4,2023-08-17 20:19:00,1474.69,EUR,1.0,Credit,Complete,3741.35,true,420.0,2,Risque,Compte Epargne,Virement,Lille-Grand-Place
TXN000813,CLI0150,13,8,2024-02-22 20:16:00,2616.58,USD,1.08,Credit,Complete,11109.89,false,648.0,3,Standard,Credit Consommation,Prelevement,Nantes-Commerce
TXN000218,CLI0007,51,8,2022-01-20 10:00:00,-384.29,EUR,1.0,Debit,Complete,26537.74,false,635.0,3,Standard,Assurance Vie,Retrait DAB,Nantes-Commerce
TXN001082,CLI0135,57,8,2024-01-15 21:02:00,-211.28,USD,1.08,Debit,Complete,13646.53,false,593.0,3,Standard,PEA,Retrait DAB,Nantes-Commerce
TXN001860,CLI0120,16,3,2024-08-30 04:47:00,-1199.84,EUR,1.0,Debit,Complete,8955.06,false,718.0,3,Standard,Compte Epargne,Virement,Lyon-Part-Dieu
TXN000064,CLI0107,61,4,2022-02-12 10:10:00,404.63,EUR,1.0,Credit,Complete,42239.77,true,420.0,2,Risque,PEA,Paiement CB,Lille-Grand-Place
TXN000157,CLI0028,42,3,2023-05-09 06:39:00,1603.05,EUR,1.0,Credit,Complete,4043.06,false,667.0,3,Standard,Assurance Vie,Prelevement,Lyon-Part-Dieu
TXN000660,CLI0032,46,7,2023-07-27 13:13:00,1850.81,USD,1.08,Credit,En attente,47275.88,false,621.0,3,Standard,PEA,Depot especes,Paris-Centre
TXN000234,CLI0145,47,3,2024-10-05 17:19:00,-104.27,GBP,0.86,Debit,Complete,11018.57,false,674.0,3,Standard,Compte Courant,Retrait DAB,Lyon-Part-Dieu
TXN000996,CLI0064,33,4,2022-02-11 16:06:00,1529.42,EUR,1.0,Credit,Complete,15143.18,false,800.0,1,Premium,Compte Courant,Virement,Lille-Grand-Place
TXN000587,CLI0035,49,3,2023-09-18 10:36:00,-292.58,EUR,1.0,Debit,Complete,34319.09,false,600.0,3,Standard,Credit Immobilier,Virement,Lyon-Part-Dieu
TXN000305,CLI0038,62,2,2023-08-28 06:48:00,-1646.46,USD,1.08,Debit,Complete,43414.97,false,516.0,2,Risque,Credit Auto,Virement,Bordeaux-Meriadeck
TXN001991,CLI0106,44,8,2023-10-06 03:29:00,-324.8,EUR,1.0,Debit,En attente,35799.27,false,652.0,3,Standard,Credit Immobilier,Prelevement,Nantes-Commerce
TXN000282,CLI0068,2,3,2024-04-19 09:10:00,-38.91,EUR,1.0,Debit,Complete,24085.13,false,605.0,3,Standard,Credit Consommation,Retrait DAB,Lyon-Part-Dieu
TXN000897,CLI0094,6,7,2024-11-17 06:49:00,-1230.6,MAD,10.85,Debit,Complete,15426.62,false,435.0,2,Risque,Compte Epargne,Remboursement credit,Paris-Centre
TXN000913,CLI0143,21,3,2023-08-14 02:51:00,-919.44,EUR,1.0,Debit,Complete,29694.27,false,782.0,1,Premium,Credit Consommation,Depot especes,Lyon-Part-Dieu
TXN001755,CLI0015,35,3,2024-04-27 08:42:00,-2655.14,GBP,0.86,Debit,Complete,23866.72,false,648.0,3,Standard,Livret A,Interets,Lyon-Part-Dieu
TXN000208,CLI0138,38,2,2023-09-27 02:32:00,2766.73,EUR,1.0,Credit,Complete,19597.5,false,749.0,1,Premium,Credit Immobilier,Depot especes,Bordeaux-Meriadeck
TXN000222,CLI0020,11,2,2022-08-12 04:06:00,-98.9,EUR,1.0,Debit,Complete,17978.54,false,660.0,3,Standard,Compte Epargne,Retrait DAB,Bordeaux-Meriadeck
TXN001782,CLI0042,47,2,2022-02-10 01:14:00,-440.09,EUR,1.0,Debit,Complete,37281.79,false,638.0,3,Standard,Compte Courant,Retrait DAB,Bordeaux-Meriadeck
TXN001008,CLI0096,46,2,2024-12-07 21:13:00,2418.3,EUR,1.0,Credit,Complete,12636.84,false,710.0,3,Standard,PEA,Depot especes,Bordeaux-Meriadeck
TXN001585,CLI0065,6,2,2022-01-13 17:00:00,369.63,MAD,10.85,Credit,Complete,24777.26,false,645.0,3,Standard,Compte Epargne,Remboursement credit,Bordeaux-Meriadeck
TXN001415,CLI0017,34,2,2023-08-28 23:10:00,1589.08,USD,1.08,Credit,Complete,8013.78,false,649.0,3,Standard,Assurance Vie,Depot especes,Bordeaux-Meriadeck
TXN001027,CLI0145,48,3,2022-07-05 05:46:00,-304.93,EUR,1.0,Debit,Complete,39457.96,false,674.0,3,Standard,Compte Courant,Interets,Lyon-Part-Dieu
TXN000023,CLI0124,5,5,2022-10-24 12:12:00,-2769.51,EUR,1.0,Debit,Complete,13884.75,false,585.0,3,Standard,Credit Immobilier,Interets,Toulouse-Capitole
TXN000473,CLI0023,47,1,2022-06-09 21:40:00,278.81,EUR,1.0,Credit,En attente,26798.16,false,636.0,3,Standard,Compte Courant,Retrait DAB,Marseille-Vieux-Port
TXN001623,CLI0082,10,7,2022-09-16 00:54:00,-1755.03,USD,1.08,Debit,Complete,103.04,false,813.0,1,Premium,PEA,Remboursement credit,Paris-Centre
TXN000853,CLI0111,5,7,2023-03-10 00:48:00,-2066.83,EUR,1.0,Debit,Complete,3556.03,false,645.0,3,Standard,Credit Immobilier,Interets,Paris-Centre
TXN000603,CLI0107,52,4,2024-10-17 21:06:00,-2667.73,EUR,1.0,Debit,Complete,29557.89,true,420.0,2,Risque,Livret A,Prelevement,Lille-Grand-Place
TXN000646,CLI0001,37,4,2022-05-19 01:26:00,-1469.47,EUR,1.0,Debit,En attente,39089.33,false,586.0,3,Standard,Credit Auto,Prelevement,Lille-Grand-Place
TXN000829,CLI0001,45,4,2022-02-05 11:35:00,-247.48,MAD,10.85,Debit,Complete,17532.44,false,586.0,3,Standard,Livret A,Retrait DAB,Lille-Grand-Place
TXN001779,CLI0112,38,1,2023-01-05 03:39:00,465.68,EUR,1.0,Credit,Complete,9746.07,false,636.0,3,Standard,Credit Immobilier,Depot especes,Marseille-Vieux-Port
TXN000443,CLI0054,28,2,2023-11-15 11:35:00,-2427.83,EUR,1.0,Debit,Complete,12795.43,false,347.0,3,Standard,Credit Consommation,Remboursement credit,Bordeaux-Meriadeck
TXN001255,CLI0143,30,3,2024-09-09 02:46:00,-352.06,EUR,1.0,Debit,Complete,1591.92,false,782.0,1,Premium,Compte Epargne,Paiement CB,Lyon-Part-Dieu
TXN000161,CLI0009,1,6,2023-10-07 00:13:00,1781.76,CHF,0.97,Credit,En attente,15033.92,false,645.0,3,Standard,Compte Epargne,Depot especes,Nice-Massena
TXN001795,CLI0145,55,3,2023-04-03 19:17:00,2029.93,EUR,1.0,Credit,Complete,36934.89,false,674.0,3,Standard,Compte Courant,Depot especes,Lyon-Part-Dieu
TXN000755,CLI0081,6,5,2022-01-04 09:03:00,-1790.68,EUR,1.0,Debit,Rejete,16050.19,false,645.0,3,Standard,Compte Epargne,Remboursement credit,Toulouse-Capitole
TXN000978,CLI0046,46,2,2023-03-08 13:33:00,870.86,EUR,1.0,Credit,Complete,14311.07,false,841.0,1,Premium,PEA,Depot especes,Bordeaux-Meriadeck
TXN001540,CLI0045,3,2,2022-02-20 00:36:00,-1333.53,USD,1.08,Debit,Complete,35200.05,false,704.0,3,Standard,PEA,Prelevement,Bordeaux-Meriadeck
TXN001031,CLI0116,1,6,2024-02-29 04:34:00,1727.7,EUR,1.0,Credit,Complete,40564.33,false,620.0,3,Standard,Compte Epargne,Depot especes,Nice-Massena
TXN001372,CLI0056,34,5,2024-11-09 07:26:00,-65.6,EUR,1.0,Debit,Complete,36519.58,true,384.0,2,Risque,Assurance Vie,Depot especes,Toulouse-Capitole
TXN000092,CLI0021,64,1,2023-10-06 03:29:00,-997.57,EUR,1.0,Debit,Complete,30170.82,false,697.0,3,Standard,Assurance Vie,Remboursement credit,Marseille-Vieux-Port
TXN001628,CLI0090,54,8,2024-02-01 00:39:00,-575.1,EUR,1.0,Debit,Rejete,32881.17,false,682.0,3,Standard,Livret A,Virement,Nantes-Commerce
TXN001261,CLI0065,38,2,2024-01-05 20:29:00,-1379.77,EUR,1.0,Debit,En attente,17238.34,false,645.0,3,Standard,Credit Immobilier,Depot especes,Bordeaux-Meriadeck
TXN001724,CLI0132,15,2,2022-09-13 04:02:00,1436.61,EUR,1.0,Credit,Complete,38752.33,false,663.0,3,Standard,PEA,Virement international,Bordeaux-Meriadeck
TXN000675,CLI0015,27,3,2024-06-03 02:06:00,345.23,EUR,1.0,Credit,Complete,20143.98,false,648.0,3,Standard,Assurance Vie,Paiement CB,Lyon-Part-Dieu
TXN000435,CLI0140,16,1,2024-10-07 07:13:00,-1787.14,EUR,1.0,Debit,Complete,30100.71,false,609.0,3,Standard,Compte Epargne,Virement,Marseille-Vieux-Port
TXN001846,CLI0064,30,4,2022-06-18 12:51:00,-142.35,EUR,1.0,Debit,Complete,44675.74,false,800.0,1,Premium,Compte Epargne,Paiement CB,Lille-Grand-Place
TXN000571,CLI0139,36,1,2023-10-06 03:29:00,4219.88,EUR,1.0,Credit,En attente,31429.41,false,674.0,3,Standard,Credit Immobilier,Virement international,Marseille-Vieux-Port
TXN001360,CLI0090,16,8,2024-03-08 13:06:00,2431.46,EUR,1.0,Credit,Complete,9588.17,false,682.0,3,Standard,Compte Epargne,Virement,Nantes-Commerce
TXN000668,CLI0071,19,7,2022-02-17 22:43:00,-275.81,GBP,0.86,Debit,Complete,21413.01,false,797.0,1,Premium,Credit Auto,Retrait DAB,Paris-Centre
TXN000526,CLI0124,36,5,2022-04-07 04:22:00,2418.18,MAD,10.85,Credit,Complete,14333.8,false,585.0,3,Standard,Credit Immobilier,Virement international,Toulouse-Capitole
TXN001840,CLI0137,42,1,2022-09-09 01:18:00,1016.83,GBP,0.86,Credit,Complete,23105.82,false,725.0,1,Premium,Assurance Vie,Prelevement,Marseille-Vieux-Port
